arc_id,origin_id,origin_type,origin_name,destination_id,destination_type,destination_name,proxy_km,osrm_km,osrm_duration_min,route_profile,osrm_query_date,proxy_quality_flag,osrm_quality_flag
A0617,C08,collection,梅州虚拟回收/检测中心,P07,echelon,广东迪度新能源有限公司,336.0205516382558,343.1323,240.32833333333335,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0618,C08,collection,梅州虚拟回收/检测中心,P08,echelon,东莞市博森新能源有限公司,336.0205516382558,343.1323,240.32833333333335,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0619,C08,collection,梅州虚拟回收/检测中心,P09,echelon,广东宇阳新能源有限公司,336.0205516382558,343.1323,240.32833333333335,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0620,C08,collection,梅州虚拟回收/检测中心,P10,echelon,广州广汽商贸再生资源有限公司,382.1027064948506,381.7613,266.09333333333336,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0621,C08,collection,梅州虚拟回收/检测中心,P11,echelon,深圳市杰成镍钴新能源科技有限公司,343.699494537765,343.7588,249.52833333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0622,C08,collection,梅州虚拟回收/检测中心,P12,recycling,江门市恒创睿能环保科技有限公司,436.6461010859192,443.82590000000005,314.9216666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0623,C08,collection,梅州虚拟回收/检测中心,P13,recycling,广东佳纳能源科技有限公司,382.548418383279,395.348,280.8316666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0624,C08,collection,梅州虚拟回收/检测中心,P14,echelon,格林美（深圳）循环科技有限公司,343.699494537765,343.7588,249.52833333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0625,C08,collection,梅州虚拟回收/检测中心,P15,echelon,绿循新能源科技（佛山）有限责任公司,403.9212901773776,398.9045,286.905,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0626,C08,collection,梅州虚拟回收/检测中心,P16,echelon,深圳艾云动智慧科技有限公司,343.699494537765,343.7588,249.52833333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0627,C08,collection,梅州虚拟回收/检测中心,P17,echelon,深圳市荣高晟新能源科技有限公司,343.699494537765,343.7588,249.52833333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0628,C08,collection,梅州虚拟回收/检测中心,P18,echelon,中商锂新能源科技（惠州）有限公司,261.0101487251689,270.5127,189.45166666666668,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0629,C08,collection,梅州虚拟回收/检测中心,P19,recycling,广东盛祥新材料科技有限公司,288.4343025608088,337.0402,256.1433333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0630,C08,collection,梅州虚拟回收/检测中心,P20E,echelon,广东金晟新能源股份有限公司（梯次功能）,476.58618977707783,476.9952,334.8566666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0631,C08,collection,梅州虚拟回收/检测中心,P20R,recycling,广东金晟新能源股份有限公司（再生功能）,476.58618977707783,476.9952,334.8566666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0632,C08,collection,梅州虚拟回收/检测中心,P21E,echelon,广东瑞科美电源技术有限公司（梯次功能）,403.9212901773776,398.9045,286.905,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0633,C08,collection,梅州虚拟回收/检测中心,P21R,recycling,广东瑞科美电源技术有限公司（再生功能）,403.9212901773776,398.9045,286.905,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0634,C09,collection,惠州虚拟回收/检测中心,P01,recycling,汕尾比亚迪废旧动力电池回收项目,120.74332810044686,123.53710000000001,94.32666666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0635,C09,collection,惠州虚拟回收/检测中心,P02E,echelon,广东光华科技股份有限公司（梯次功能）,279.59950256039025,287.0797,208.505,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0636,C09,collection,惠州虚拟回收/检测中心,P02R,recycling,广东光华科技股份有限公司（再生功能）,279.59950256039025,287.0797,208.505,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0637,C09,collection,惠州虚拟回收/检测中心,P03,echelon,深圳深汕特别合作区乾泰技术有限公司,135.3751705679002,137.2199,122.56666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0638,C09,collection,惠州虚拟回收/检测中心,P04,echelon,珠海中力新能源科技有限公司,152.4261811714796,183.3425,142.355,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0639,C09,collection,惠州虚拟回收/检测中心,P05,echelon,惠州市恒创睿能环保科技有限公司,0.0,0.0,0.0,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0640,C09,collection,惠州虚拟回收/检测中心,P06,echelon,江门市朗达锂电池有限公司,178.96752942018048,182.8135,141.08333333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0641,C09,collection,惠州虚拟回收/检测中心,P07,echelon,广东迪度新能源有限公司,82.90044805737128,94.6155,70.79166666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0642,C09,collection,惠州虚拟回收/检测中心,P08,echelon,东莞市博森新能源有限公司,82.90044805737128,94.6155,70.79166666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0643,C09,collection,惠州虚拟回收/检测中心,P09,echelon,广东宇阳新能源有限公司,82.90044805737128,94.6155,70.79166666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0644,C09,collection,惠州虚拟回收/检测中心,P10,echelon,广州广汽商贸再生资源有限公司,141.59962050860264,138.8645,98.54166666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0645,C09,collection,惠州虚拟回收/检测中心,P11,echelon,深圳市杰成镍钴新能源科技有限公司,87.65338268455065,88.7728,71.12333333333332,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0646,C09,collection,惠州虚拟回收/检测中心,P12,recycling,江门市恒创睿能环保科技有限公司,178.96752942018048,182.8135,141.08333333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0647,C09,collection,惠州虚拟回收/检测中心,P13,recycling,广东佳纳能源科技有限公司,183.368389563571,183.9218,134.955,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0648,C09,collection,惠州虚拟回收/检测中心,P14,echelon,格林美（深圳）循环科技有限公司,87.65338268455065,88.7728,71.12333333333332,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0649,C09,collection,惠州虚拟回收/检测中心,P15,echelon,绿循新能源科技（佛山）有限责任公司,159.63127925962104,158.107,118.03833333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0650,C09,collection,惠州虚拟回收/检测中心,P16,echelon,深圳艾云动智慧科技有限公司,87.65338268455065,88.7728,71.12333333333332,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0651,C09,collection,惠州虚拟回收/检测中心,P17,echelon,深圳市荣高晟新能源科技有限公司,87.65338268455065,88.7728,71.12333333333332,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0652,C09,collection,惠州虚拟回收/检测中心,P18,echelon,中商锂新能源科技（惠州）有限公司,0.0,0.0,0.0,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0653,C09,collection,惠州虚拟回收/检测中心,P19,recycling,广东盛祥新材料科技有限公司,240.57838750981594,258.7829,191.28833333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0654,C09,collection,惠州虚拟回收/检测中心,P20E,echelon,广东金晟新能源股份有限公司（梯次功能）,239.7967570099756,239.95479999999998,171.13333333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0655,C09,collection,惠州虚拟回收/检测中心,P20R,recycling,广东金晟新能源股份有限公司（再生功能）,239.7967570099756,239.95479999999998,171.13333333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0656,C09,collection,惠州虚拟回收/检测中心,P21E,echelon,广东瑞科美电源技术有限公司（梯次功能）,159.63127925962104,158.107,118.03833333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0657,C09,collection,惠州虚拟回收/检测中心,P21R,recycling,广东瑞科美电源技术有限公司（再生功能）,159.63127925962104,158.107,118.03833333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0658,C10,collection,汕尾虚拟回收/检测中心,P01,recycling,汕尾比亚迪废旧动力电池回收项目,30.513355132027478,42.6796,39.75833333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0659,C10,collection,汕尾虚拟回收/检测中心,P02E,echelon,广东光华科技股份有限公司（梯次功能）,150.39117711768017,165.9512,128.4,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0660,C10,collection,汕尾虚拟回收/检测中心,P02R,recycling,广东光华科技股份有限公司（再生功能）,150.39117711768017,165.9512,128.4,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0661,C10,collection,汕尾虚拟回收/检测中心,P03,echelon,深圳深汕特别合作区乾泰技术有限公司,0.0,0.0,0.0,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0662,C10,collection,汕尾虚拟回收/检测中心,P04,echelon,珠海中力新能源科技有限公司,258.19268317474746,299.0451,221.31,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0663,C10,collection,汕尾虚拟回收/检测中心,P05,echelon,惠州市恒创睿能环保科技有限公司,135.3751705679002,131.9282,107.83166666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0664,C10,collection,汕尾虚拟回收/检测中心,P06,echelon,江门市朗达锂电池有限公司,304.8551803783433,298.5161,220.03833333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0665,C10,collection,汕尾虚拟回收/检测中心,P07,echelon,广东迪度新能源有限公司,216.7349587353549,207.5934,150.48833333333332,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0666,C10,collection,汕尾虚拟回收/检测中心,P08,echelon,东莞市博森新能源有限公司,216.7349587353549,207.5934,150.48833333333332,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0667,C10,collection,汕尾虚拟回收/检测中心,P09,echelon,广东宇阳新能源有限公司,216.7349587353549,207.5934,150.48833333333332,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0668,C10,collection,汕尾虚拟回收/检测中心,P10,echelon,广州广汽商贸再生资源有限公司,276.7760629013141,269.1208,192.77833333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0669,C10,collection,汕尾虚拟回收/检测中心,P11,echelon,深圳市杰成镍钴新能源科技有限公司,189.62625214547197,188.0076,143.29833333333332,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0670,C10,collection,汕尾虚拟回收/检测中心,P12,recycling,江门市恒创睿能环保科技有限公司,304.8551803783433,298.5161,220.03833333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0671,C10,collection,汕尾虚拟回收/检测中心,P13,recycling,广东佳纳能源科技有限公司,314.3082033676746,314.1781,229.19166666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
